name,label,partido,type,score,bigtype,billtype,cod_partido,uf
CP:2214425,PL 4385/2019,,Proposicao,0.25,bill,PL,,
CP:2214544,PL 4389/2019,,Proposicao,0.25,bill,PL,,
CP:2214679,PL 4407/2019,,Proposicao,0.25,bill,PL,,
CP:2214693,PL 4414/2019,,Proposicao,0.25,bill,PL,,
CP:2214932,PL 4446/2019,,Proposicao,0.25,bill,PL,,
CP:2214947,PL 4454/2019,,Proposicao,0.25,bill,PL,,
CP:2215040,PL 4461/2019,,Proposicao,0.0,bill,PL,,
CP:2215120,PL 4473/2019,,Proposicao,0.25,bill,PL,,
CP:2215287,PL 4507/2019,,Proposicao,0.25,bill,PL,,
CP:2215296,PLP 191/2019,,Proposicao,0.25,bill,PLP,,
CP:2215300,PL 4509/2019,,Proposicao,0.25,bill,PL,,
CP:2215307,PL 4512/2019,,Proposicao,0.25,bill,PL,,
CP:2215656,PL 4524/2019,,Proposicao,0.25,bill,PL,,
CP:2215677,PL 4530/2019,,Proposicao,0.25,bill,PL,,
CP:2215682,PL 4531/2019,,Proposicao,0.25,bill,PL,,
CP:2215702,PL 4540/2019,,Proposicao,0.25,bill,PL,,
CP:2215740,PL 4544/2019,,Proposicao,0.25,bill,PL,,
CP:2215866,PEC 128/2019,,Proposicao,0.25,bill,PEC,,
CP:2215875,PL 4556/2019,,Proposicao,0.25,bill,PL,,
CP:2216030,MPV 893/2019,,Proposicao,0.5,bill,MPV,,
CP:2216056,PL 4562/2019,,Proposicao,0.25,bill,PL,,
CP:2216076,PL 4564/2019,,Proposicao,0.25,bill,PL,,
CP:2216080,PL 4565/2019,,Proposicao,0.25,bill,PL,,
CP:2216156,PL 4577/2019,,Proposicao,0.25,bill,PL,,
CP:2216158,PL 4579/2019,,Proposicao,0.25,bill,PL,,
CP:2216164,PL 4580/2019,,Proposicao,0.25,bill,PL,,
CP:2216340,PL 4602/2019,,Proposicao,0.25,bill,PL,,
CP:2216376,PL 4606/2019,,Proposicao,0.5,bill,PL,,
CP:2216653,PL 4631/2019,,Proposicao,0.25,bill,PL,,
CP:2216781,PL 4650/2019,,Proposicao,0.25,bill,PL,,
CP:2216794,PL 4667/2019,,Proposicao,0.25,bill,PL,,
CP:2217323,PL 4700/2019,,Proposicao,0.25,bill,PL,,
CP:2217371,PL 4709/2019,,Proposicao,0.25,bill,PL,,
CP:2217440,PL 4729/2019,,Proposicao,0.25,bill,PL,,
CP:2217445,PL 4730/2019,,Proposicao,0.25,bill,PL,,
CP:2217547,PLP 197/2019,,Proposicao,0.25,bill,PLP,,
CP:2217561,PL 4741/2019,,Proposicao,0.25,bill,PL,,
CP:2217633,PL 4745/2019,,Proposicao,0.0,bill,PL,,
CP:2217641,PL 4748/2019,,Proposicao,0.25,bill,PL,,
CP:2217702,PL 4752/2019,,Proposicao,0.25,bill,PL,,
CP:2217765,PL 4758/2019,,Proposicao,0.25,bill,PL,,
CP:2217781,PL 4762/2019,,Proposicao,0.25,bill,PL,,
CP:2217784,PL 4763/2019,,Proposicao,0.25,bill,PL,,
CP:2217799,PL 4766/2019,,Proposicao,0.25,bill,PL,,
CP:2217809,PL 4767/2019,,Proposicao,0.25,bill,PL,,
CP:2217834,PL 4774/2019,,Proposicao,0.25,bill,PL,,
CP:2217861,PL 4778/2019,,Proposicao,0.25,bill,PL,,
CP:2218078,PLN 22/2019,,Proposicao,0.0,bill,PLN,,
CP:2218079,PLP 200/2019,,Proposicao,0.25,bill,PLP,,
CP:2218200,PL 4790/2019,,Proposicao,0.25,bill,PL,,
CP:2218208,PL 4797/2019,,Proposicao,0.25,bill,PL,,
CP:2218250,PL 4805/2019,,Proposicao,1.0,bill,PL,,
CP:2218307,PL 4827/2019,,Proposicao,0.25,bill,PL,,
CP:2218309,PL 4828/2019,,Proposicao,0.25,bill,PL,,
CP:2218355,PLP 203/2019,,Proposicao,0.25,bill,PLP,,
CP:2218439,PL 4842/2019,,Proposicao,0.0,bill,PL,,
CP:2218523,PL 4856/2019,,Proposicao,0.25,bill,PL,,
CP:2218543,PL 4857/2019,,Proposicao,0.25,bill,PL,,
CP:2218564,PL 4860/2019,,Proposicao,0.25,bill,PL,,
CP:2218881,PL 4896/2019,,Proposicao,0.25,bill,PL,,
CP:2218900,MPV 894/2019,,Proposicao,1.0,bill,MPV,,
CP:2219196,MPV 895/2019,,Proposicao,0.75,bill,MPV,,
CP:2219197,MPV 896/2019,,Proposicao,0.75,bill,MPV,,
CP:2219261,PL 4919/2019,,Proposicao,0.25,bill,PL,,
CP:2219333,PL 4925/2019,,Proposicao,0.25,bill,PL,,
CP:2219380,PL 4928/2019,,Proposicao,0.25,bill,PL,,
CP:2219447,PL 4937/2019,,Proposicao,0.25,bill,PL,,
CP:2219647,PL 4958/2019,,Proposicao,0.25,bill,PL,,
CP:2219649,PL 4960/2019,,Proposicao,0.0,bill,PL,,
CP:2219664,PL 4963/2019,,Proposicao,0.0,bill,PL,,
CP:2219672,PL 4967/2019,,Proposicao,0.25,bill,PL,,
CP:2219676,PL 4968/2019,,Proposicao,1.0,bill,PL,,
CP:2219786,PL 4987/2019,,Proposicao,1.0,bill,PL,,
CP:2219887,PL 5004/2019,,Proposicao,0.25,bill,PL,,
CP:2220037,PEC 98/2019,,Proposicao,0.75,bill,PEC,,
CP:2220117,PL 5043/2019,,Proposicao,0.0,bill,PL,,
CP:2220121,PL 5045/2019,,Proposicao,0.25,bill,PL,,
CP:2220179,PL 5055/2019,,Proposicao,0.25,bill,PL,,
CP:2220201,PL 5062/2019,,Proposicao,0.25,bill,PL,,
CP:2220226,PL 5066/2019,,Proposicao,0.25,bill,PL,,
CP:2220292,PEC 135/2019,,Proposicao,0.5,bill,PEC,,
CP:2220389,PL 5069/2019,,Proposicao,0.25,bill,PL,,
CP:2220578,PL 5092/2019,,Proposicao,0.25,bill,PL,,
CP:2220615,PL 5110/2019,,Proposicao,0.25,bill,PL,,
CP:2220682,PEC 147/2019,,Proposicao,0.25,bill,PEC,,
CP:2220701,PL 5131/2019,,Proposicao,0.25,bill,PL,,
CP:2220756,PL 5132/2019,,Proposicao,0.25,bill,PL,,
CP:2220838,PL 5138/2019,,Proposicao,0.25,bill,PL,,
CP:2220903,PL 5144/2019,,Proposicao,0.25,bill,PL,,
CP:2220934,PL 5148/2019,,Proposicao,0.25,bill,PL,,
CP:2220965,PL 5151/2019,,Proposicao,0.25,bill,PL,,
CP:2220991,PL 5157/2019,,Proposicao,0.0,bill,PL,,
CP:2221373,PL 5177/2019,,Proposicao,1.0,bill,PL,,
CP:2221713,PL 5213/2019,,Proposicao,0.0,bill,PL,,
CP:2221721,PL 5215/2019,,Proposicao,0.0,bill,PL,,
CP:2222055,PL 5250/2019,,Proposicao,0.25,bill,PL,,
CP:2222067,PL 5254/2019,,Proposicao,0.25,bill,PL,,
CP:2222070,PL 5257/2019,,Proposicao,0.25,bill,PL,,
CP:2222285,PL 5266/2019,,Proposicao,0.25,bill,PL,,
CP:2222309,PL 5268/2019,,Proposicao,0.25,bill,PL,,
CP:2222776,PLP 225/2019,,Proposicao,0.25,bill,PLP,,
CP:2222834,PL 5322/2019,,Proposicao,0.25,bill,PL,,
CP:2222861,PL 5324/2019,,Proposicao,0.0,bill,PL,,
CP:2222884,MPV 897/2019,,Proposicao,1.0,bill,MPV,,
CP:2222905,PL 5326/2019,,Proposicao,0.25,bill,PL,,
CP:2222910,PLP 228/2019,,Proposicao,0.25,bill,PLP,,
CP:2223415,PL 5336/2019,,Proposicao,0.25,bill,PL,,
CP:2223432,PLP 229/2019,,Proposicao,0.25,bill,PLP,,
CP:2223551,PL 5343/2019,,Proposicao,0.25,bill,PL,,
CP:2223554,PL 5344/2019,,Proposicao,0.25,bill,PL,,
CP:2223715,PEC 158/2019,,Proposicao,0.25,bill,PEC,,
CP:2223766,PL 5367/2019,,Proposicao,0.25,bill,PL,,
CP:2223939,PL 5380/2019,,Proposicao,0.25,bill,PL,,
CP:2223942,PL 5383/2019,,Proposicao,0.25,bill,PL,,
CP:2223951,PL 5385/2019,,Proposicao,1.0,bill,PL,,
CP:2223976,PL 5386/2019,,Proposicao,0.25,bill,PL,,
CP:2224067,PL 5387/2019,,Proposicao,1.0,bill,PL,,
CP:2224191,PL 5394/2019,,Proposicao,0.25,bill,PL,,
CP:2224220,PL 5398/2019,,Proposicao,0.0,bill,PL,,
CP:2224225,PLP 232/2019,,Proposicao,1.0,bill,PLP,,
CP:2224295,PL 5413/2019,,Proposicao,0.25,bill,PL,,
CP:2224311,PL 5416/2019,,Proposicao,0.25,bill,PL,,
CP:2224315,PL 5417/2019,,Proposicao,0.25,bill,PL,,
CP:2224324,PL 5420/2019,,Proposicao,0.25,bill,PL,,
CP:2224366,PL 5426/2019,,Proposicao,0.25,bill,PL,,
CP:2224607,PL 5446/2019,,Proposicao,0.25,bill,PL,,
CP:2224730,PL 5474/2019,,Proposicao,0.25,bill,PL,,
CP:2224818,PEC 168/2019,,Proposicao,0.25,bill,PEC,,
CP:2224953,PL 5492/2019,,Proposicao,0.0,bill,PL,,
CP:2225223,PL 5509/2019,,Proposicao,0.25,bill,PL,,
CP:2225359,PL 5530/2019,,Proposicao,0.25,bill,PL,,
CP:2225387,PL 5532/2019,,Proposicao,0.0,bill,PL,,
CP:2225399,PL 5534/2019,,Proposicao,0.25,bill,PL,,
CP:2225435,MPV 898/2019,,Proposicao,0.75,bill,MPV,,
CP:2225743,PEC 174/2019,,Proposicao,0.25,bill,PEC,,
CP:2225761,PL 5570/2019,,Proposicao,0.25,bill,PL,,
CP:2225778,MPV 899/2019,,Proposicao,1.0,bill,MPV,,
CP:2225884,PL 5575/2019,,Proposicao,0.25,bill,PL,,
CP:2225892,PL 5576/2019,,Proposicao,0.25,bill,PL,,
CP:2225928,MPV 900/2019,,Proposicao,0.75,bill,MPV,,
CP:2225989,MPV 901/2019,,Proposicao,0.75,bill,MPV,,
CP:2226261,PL 5606/2019,,Proposicao,0.25,bill,PL,,
CP:2226588,PL 5621/2019,,Proposicao,0.25,bill,PL,,
CP:2226591,PL 5626/2019,,Proposicao,0.25,bill,PL,,
CP:2226619,PL 5628/2019,,Proposicao,0.25,bill,PL,,
CP:2226699,PL 5631/2019,,Proposicao,0.0,bill,PL,,
CP:2226717,PL 5634/2019,,Proposicao,0.5,bill,PL,,
CP:2226753,PL 5645/2019,,Proposicao,0.25,bill,PL,,
CP:2226781,PEC 95/2019,,Proposicao,0.75,bill,PEC,,
CP:2226885,PL 5671/2019,,Proposicao,0.25,bill,PL,,
CP:2227038,PL 5684/2019,,Proposicao,0.25,bill,PL,,
CP:2227076,PL 5689/2019,,Proposicao,0.25,bill,PL,,
CP:2227140,PL 5692/2019,,Proposicao,0.25,bill,PL,,
CP:2227429,PL 5730/2019,,Proposicao,0.25,bill,PL,,
CP:2227430,PL 5731/2019,,Proposicao,0.25,bill,PL,,
CP:2227433,PL 5733/2019,,Proposicao,0.25,bill,PL,,
CP:2227626,PL 5747/2019,,Proposicao,0.25,bill,PL,,
CP:2227639,PL 5748/2019,,Proposicao,0.25,bill,PL,,
CP:2227685,PL 5756/2019,,Proposicao,0.25,bill,PL,,
CP:2227702,PL 5760/2019,,Proposicao,0.0,bill,PL,,
CP:2227732,PL 5767/2019,,Proposicao,0.0,bill,PL,,
CP:2227739,PL 5773/2019,,Proposicao,0.25,bill,PL,,
CP:2227753,PL 5786/2019,,Proposicao,0.25,bill,PL,,
CP:2227803,PL 5794/2019,,Proposicao,0.25,bill,PL,,
CP:2227809,PL 5795/2019,,Proposicao,0.25,bill,PL,,
CP:2227863,PL 5808/2019,,Proposicao,0.25,bill,PL,,
CP:2227865,PL 5810/2019,,Proposicao,0.25,bill,PL,,
CP:2227917,PL 5815/2019,,Proposicao,0.5,bill,PL,,
CP:2228013,PL 5819/2019,,Proposicao,0.25,bill,PL,,
CP:2228132,PL 5823/2019,,Proposicao,0.0,bill,PL,,
CP:2228146,PL 5828/2019,,Proposicao,0.25,bill,PL,,
CP:2228151,PL 5829/2019,,Proposicao,1.0,bill,PL,,
CP:2228219,PL 5839/2019,,Proposicao,0.0,bill,PL,,
CP:2228253,PL 5844/2019,,Proposicao,0.25,bill,PL,,
CP:2228335,PL 5858/2019,,Proposicao,0.0,bill,PL,,
CP:2228343,PL 5861/2019,,Proposicao,0.0,bill,PL,,
CP:2228665,PLP 223/2019,,Proposicao,1.0,bill,PLP,,
CP:2228675,MPV 902/2019,,Proposicao,0.75,bill,MPV,,
CP:2228681,PL 5878/2019,,Proposicao,0.25,bill,PL,,
CP:2228688,PL 5879/2019,,Proposicao,0.25,bill,PL,,
CP:2228695,PL 5881/2019,,Proposicao,0.0,bill,PL,,
CP:2228710,PL 5885/2019,,Proposicao,0.25,bill,PL,,
CP:2228836,PL 5900/2019,,Proposicao,0.25,bill,PL,,
CP:2228846,PL 5903/2019,,Proposicao,0.25,bill,PL,,
CP:2228948,PL 5916/2019,,Proposicao,0.0,bill,PL,,
CP:2228978,PL 5919/2019,,Proposicao,1.0,bill,PL,,
CP:2229043,MPV 903/2019,,Proposicao,1.0,bill,MPV,,
CP:2229089,PL 5923/2019,,Proposicao,0.25,bill,PL,,
CP:2229100,PL 5925/2019,,Proposicao,0.25,bill,PL,,
CP:2229140,PL 4034/2019,,Proposicao,0.75,bill,PL,,
CP:2229141,PL 1615/2019,,Proposicao,1.0,bill,PL,,
CP:2229193,PL 5932/2019,,Proposicao,0.25,bill,PL,,
CP:2229222,PEC 196/2019,,Proposicao,0.25,bill,PEC,,
CP:2229306,MPV 904/2019,,Proposicao,0.75,bill,MPV,,
CP:2229308,MPV 905/2019,,Proposicao,0.75,bill,MPV,,
CP:2229379,PL 5962/2019,,Proposicao,0.25,bill,PL,,
CP:2229382,PEC 197/2019,,Proposicao,0.25,bill,PEC,,
CP:2229410,PL 5966/2019,,Proposicao,0.0,bill,PL,,
CP:2229419,PL 5969/2019,,Proposicao,0.25,bill,PL,,
CP:2229482,PL 5975/2019,,Proposicao,0.25,bill,PL,,
CP:2229489,PL 5976/2019,,Proposicao,0.25,bill,PL,,
CP:2229504,PL 5977/2019,,Proposicao,1.0,bill,PL,,
CP:2229541,PL 5995/2019,,Proposicao,0.75,bill,PL,,
CP:2229549,PL 1056/2019,,Proposicao,0.75,bill,PL,,
CP:2229557,PL 6001/2019,,Proposicao,0.75,bill,PL,,
CP:2229558,PL 1369/2019,,Proposicao,0.75,bill,PL,,
CP:2229706,PL 600/2019,,Proposicao,0.75,bill,PL,,
CP:2229708,PL 1766/2019,,Proposicao,0.75,bill,PL,,
CP:2229723,PL 6015/2019,,Proposicao,0.25,bill,PL,,
CP:2229725,PL 6017/2019,,Proposicao,0.75,bill,PL,,
CP:2229763,PL 6028/2019,,Proposicao,0.25,bill,PL,,
CP:2229815,PL 6038/2019,,Proposicao,0.0,bill,PL,,
CP:2229910,PL 6060/2019,,Proposicao,0.25,bill,PL,,
CP:2229938,PEC 199/2019,,Proposicao,0.25,bill,PEC,,
CP:2229942,PL 6062/2019,,Proposicao,0.25,bill,PL,,
CP:2229968,MPV 906/2019,,Proposicao,1.0,bill,MPV,,
CP:2230006,PL 6071/2019,,Proposicao,0.0,bill,PL,,
CP:2230007,PEC 200/2019,,Proposicao,0.25,bill,PEC,,
CP:2230008,PL 6072/2019,,Proposicao,0.25,bill,PL,,
CP:2230022,PL 1396/2019,,Proposicao,0.75,bill,PL,,
CP:2230136,PL 6085/2019,,Proposicao,0.25,bill,PL,,
CP:2230140,PL 6087/2019,,Proposicao,0.0,bill,PL,,
CP:2230142,PL 6088/2019,,Proposicao,0.25,bill,PL,,
CP:2230143,PL 6089/2019,,Proposicao,0.25,bill,PL,,
CP:2230145,PL 6091/2019,,Proposicao,0.25,bill,PL,,
CP:2230147,PL 6092/2019,,Proposicao,0.25,bill,PL,,
CP:2230151,PL 6095/2019,,Proposicao,0.25,bill,PL,,
CP:2230154,PL 6098/2019,,Proposicao,0.25,bill,PL,,
CP:2230155,PL 6099/2019,,Proposicao,0.25,bill,PL,,
CP:2230159,PL 6102/2019,,Proposicao,0.25,bill,PL,,
CP:2230161,PL 6103/2019,,Proposicao,0.25,bill,PL,,
CP:2230197,PL 6105/2019,,Proposicao,0.25,bill,PL,,
CP:2230205,PL 6109/2019,,Proposicao,0.25,bill,PL,,
CP:2230234,PL 6113/2019,,Proposicao,0.0,bill,PL,,
CP:2230256,PL 6117/2019,,Proposicao,0.25,bill,PL,,
CP:2230347,PL 6123/2019,,Proposicao,0.25,bill,PL,,
CP:2230419,PL 6127/2019,,Proposicao,0.25,bill,PL,,
CP:2230504,PL 6132/2019,,Proposicao,0.25,bill,PL,,
CP:2230531,PL 6138/2019,,Proposicao,0.25,bill,PL,,
CP:2230542,PL 6141/2019,,Proposicao,0.0,bill,PL,,
CP:2230592,PL 6152/2019,,Proposicao,0.25,bill,PL,,
CP:2230594,PL 6153/2019,,Proposicao,0.25,bill,PL,,
CP:2230620,PL 6157/2019,,Proposicao,0.25,bill,PL,,
CP:2230638,PL 6160/2019,,Proposicao,0.0,bill,PL,,
CP:2230641,PL 6161/2019,,Proposicao,0.0,bill,PL,,
CP:2230646,PL 6162/2019,,Proposicao,0.0,bill,PL,,
CP:2230650,PL 6163/2019,,Proposicao,0.0,bill,PL,,
CP:2230666,PL 6165/2019,,Proposicao,0.25,bill,PL,,
CP:2230710,PL 6173/2019,,Proposicao,0.25,bill,PL,,
CP:2230809,PL 6180/2019,,Proposicao,0.25,bill,PL,,
CP:2230815,MPV 907/2019,,Proposicao,1.0,bill,MPV,,
CP:2230831,PL 6183/2019,,Proposicao,0.25,bill,PL,,
CP:2230871,PL 6187/2019,,Proposicao,0.25,bill,PL,,
CP:2230964,PL 6219/2019,,Proposicao,0.25,bill,PL,,
CP:2231069,PL 6231/2019,,Proposicao,0.25,bill,PL,,
CP:2231073,PL 6232/2019,,Proposicao,0.25,bill,PL,,
CP:2231078,PL 6234/2019,,Proposicao,0.25,bill,PL,,
CP:2231085,PL 6235/2019,,Proposicao,0.0,bill,PL,,
CP:2231295,PL 6241/2019,,Proposicao,0.25,bill,PL,,
CP:2231391,MPV 908/2019,,Proposicao,0.75,bill,MPV,,
CP:2231435,PL 6244/2019,,Proposicao,0.25,bill,PL,,
CP:2231528,PL 6249/2019,,Proposicao,0.25,bill,PL,,
CP:2231578,PL 6252/2019,,Proposicao,0.0,bill,PL,,
CP:2231579,PL 6253/2019,,Proposicao,0.25,bill,PL,,
CP:2231618,PL 6255/2019,,Proposicao,0.25,bill,PL,,
CP:2231632,PL 6256/2019,,Proposicao,0.5,bill,PL,,
CP:2231646,PL 6257/2019,,Proposicao,0.0,bill,PL,,
CP:2231685,PL 6262/2019,,Proposicao,0.25,bill,PL,,
CP:2231728,PL 6266/2019,,Proposicao,0.25,bill,PL,,
CP:2231730,PL 6267/2019,,Proposicao,0.25,bill,PL,,
CP:2231773,PL 6270/2019,,Proposicao,0.25,bill,PL,,
CP:2231783,PL 6272/2019,,Proposicao,0.25,bill,PL,,
CP:2231833,PL 6274/2019,,Proposicao,0.25,bill,PL,,
CP:2231834,PL 6275/2019,,Proposicao,0.25,bill,PL,,
CP:2231836,PL 6276/2019,,Proposicao,0.25,bill,PL,,
CP:2231849,PL 6278/2019,,Proposicao,0.25,bill,PL,,
CP:2231851,PL 6279/2019,,Proposicao,1.0,bill,PL,,
CP:2231929,PL 6288/2019,,Proposicao,0.25,bill,PL,,
CP:2231993,PL 6290/2019,,Proposicao,0.25,bill,PL,,
CP:2231996,PL 6292/2019,,Proposicao,0.25,bill,PL,,
CP:2231998,PL 6294/2019,,Proposicao,1.0,bill,PL,,
CP:2232122,PL 6298/2019,,Proposicao,1.0,bill,PL,,
CP:2232220,PL 6306/2019,,Proposicao,0.25,bill,PL,,
CP:2232230,PL 6308/2019,,Proposicao,0.25,bill,PL,,
CP:2232236,PL 6313/2019,,Proposicao,0.25,bill,PL,,
CP:2232237,PL 6314/2019,,Proposicao,0.25,bill,PL,,
CP:2232440,PL 6317/2019,,Proposicao,0.25,bill,PL,,
CP:2232458,PL 6321/2019,,Proposicao,0.25,bill,PL,,
CP:2232524,PL 6323/2019,,Proposicao,0.25,bill,PL,,
CP:2232528,PL 6326/2019,,Proposicao,0.25,bill,PL,,
CP:2232529,PL 6327/2019,,Proposicao,0.25,bill,PL,,
CP:2232949,PL 6332/2019,,Proposicao,0.25,bill,PL,,
CP:2232950,PL 6333/2019,,Proposicao,0.0,bill,PL,,
CP:2232957,PL 6334/2019,,Proposicao,0.25,bill,PL,,
CP:2232960,PL 6336/2019,,Proposicao,0.25,bill,PL,,
CP:2232961,PL 6337/2019,,Proposicao,0.25,bill,PL,,
CP:2233068,PL 6342/2019,,Proposicao,0.25,bill,PL,,
CP:2233070,MPV 909/2019,,Proposicao,1.0,bill,MPV,,
CP:2233082,PL 6343/2019,,Proposicao,0.0,bill,PL,,
CP:2233087,PL 6345/2019,,Proposicao,0.25,bill,PL,,
CP:2233098,PL 6347/2019,,Proposicao,0.25,bill,PL,,
CP:2233134,PL 6351/2019,,Proposicao,0.25,bill,PL,,
CP:2233135,PL 6352/2019,,Proposicao,0.25,bill,PL,,
CP:2233137,PL 6354/2019,,Proposicao,0.25,bill,PL,,
CP:2233138,PL 6355/2019,,Proposicao,0.25,bill,PL,,
CP:2233140,PL 6356/2019,,Proposicao,0.25,bill,PL,,
CP:2233179,PLP 267/2019,,Proposicao,0.25,bill,PLP,,
CP:2233185,PEC 215/2019,,Proposicao,0.25,bill,PEC,,
CP:2233209,PL 6360/2019,,Proposicao,0.25,bill,PL,,
CP:2233210,PL 6361/2019,,Proposicao,0.25,bill,PL,,
CP:2233221,PL 6364/2019,,Proposicao,0.25,bill,PL,,
CP:2233319,PL 6365/2019,,Proposicao,0.25,bill,PL,,
CP:2233339,PL 6367/2019,,Proposicao,0.25,bill,PL,,
CP:2233345,PL 6368/2019,,Proposicao,0.0,bill,PL,,
CP:2233352,PL 6369/2019,,Proposicao,0.0,bill,PL,,
CP:2233356,PL 6370/2019,,Proposicao,0.25,bill,PL,,
CP:2233362,PL 6372/2019,,Proposicao,0.25,bill,PL,,
CP:2233376,PL 6374/2019,,Proposicao,0.25,bill,PL,,
CP:2233389,PL 6375/2019,,Proposicao,0.25,bill,PL,,
CP:2233391,PL 6377/2019,,Proposicao,0.25,bill,PL,,
CP:2233392,PL 6378/2019,,Proposicao,0.25,bill,PL,,
CP:2233401,PL 6379/2019,,Proposicao,1.0,bill,PL,,
CP:2233451,PL 6381/2019,,Proposicao,0.25,bill,PL,,
CP:2233453,PL 549/2019,,Proposicao,0.75,bill,PL,,
CP:2233458,PL 5183/2019,,Proposicao,0.75,bill,PL,,
CP:2233465,PL 2342/2019,,Proposicao,0.75,bill,PL,,
CP:2233470,PL 6384/2019,,Proposicao,0.75,bill,PL,,
CP:2233488,MPV 910/2019,,Proposicao,0.75,bill,MPV,,
CP:2233489,MPV 911/2019,,Proposicao,0.75,bill,MPV,,
CP:2233490,PL 6388/2019,,Proposicao,0.25,bill,PL,,
CP:2233496,PL 6390/2019,,Proposicao,0.0,bill,PL,,
CP:2233505,PL 6391/2019,,Proposicao,0.25,bill,PL,,
CP:2233506,PL 6392/2019,,Proposicao,0.0,bill,PL,,
CP:2233585,PL 6397/2019,,Proposicao,0.25,bill,PL,,
CP:2233640,PEC 218/2019,,Proposicao,0.25,bill,PEC,,
CP:2233642,PL 6407/2019,,Proposicao,0.25,bill,PL,,
CP:2233659,PL 6382/2019,,Proposicao,0.25,bill,PL,,
CP:2233710,PEC 219/2019,,Proposicao,0.25,bill,PEC,,
CP:2233724,PL 6409/2019,,Proposicao,0.25,bill,PL,,
CP:2233785,PL 6412/2019,,Proposicao,0.25,bill,PL,,
CP:2233788,PLP 271/2019,,Proposicao,0.25,bill,PLP,,
CP:2233801,PEC 220/2019,,Proposicao,0.25,bill,PEC,,
CP:2233806,PL 6414/2019,,Proposicao,0.0,bill,PL,,
CP:2233829,PL 6418/2019,,Proposicao,0.25,bill,PL,,
CP:2233842,PL 6422/2019,,Proposicao,0.25,bill,PL,,
CP:2233843,PL 6423/2019,,Proposicao,0.25,bill,PL,,
CP:2233846,PL 6424/2019,,Proposicao,0.0,bill,PL,,
CP:2233848,PL 6425/2019,,Proposicao,0.0,bill,PL,,
CP:2233849,PL 6426/2019,,Proposicao,0.25,bill,PL,,
CP:2233851,PL 6427/2019,,Proposicao,0.25,bill,PL,,
CP:2233852,PL 6428/2019,,Proposicao,0.0,bill,PL,,
CP:2233853,PEC 223/2019,,Proposicao,0.25,bill,PEC,,
CP:2233857,PL 6429/2019,,Proposicao,0.25,bill,PL,,
CP:2233866,PEC 225/2019,,Proposicao,0.25,bill,PEC,,
CP:2233869,PL 6430/2019,,Proposicao,0.0,bill,PL,,
CP:2233879,PL 6431/2019,,Proposicao,0.25,bill,PL,,
CP:2233895,PL 6432/2019,,Proposicao,0.25,bill,PL,,
CP:2233950,PL 6434/2019,,Proposicao,0.25,bill,PL,,
CP:2233951,PL 6435/2019,,Proposicao,0.25,bill,PL,,
CP:2233959,PL 6437/2019,,Proposicao,0.25,bill,PL,,
CP:2233986,PL 6438/2019,,Proposicao,0.25,bill,PL,,
CP:2234037,PL 6440/2019,,Proposicao,0.25,bill,PL,,
CP:2234090,PL 6442/2019,,Proposicao,0.0,bill,PL,,
CP:2234092,PL 6444/2019,,Proposicao,0.25,bill,PL,,
CP:2234124,PLP 272/2019,,Proposicao,0.25,bill,PLP,,
CP:2234133,PL 6447/2019,,Proposicao,0.25,bill,PL,,
CP:2234139,PL 6451/2019,,Proposicao,0.25,bill,PL,,
CP:2234140,PLP 273/2019,,Proposicao,0.25,bill,PLP,,
CP:2234141,PL 6452/2019,,Proposicao,0.25,bill,PL,,
CP:2234163,PL 6455/2019,,Proposicao,0.25,bill,PL,,
CP:2234179,PL 6456/2019,,Proposicao,0.25,bill,PL,,
CP:2234180,PL 6457/2019,,Proposicao,0.25,bill,PL,,
CP:2234184,PL 6458/2019,,Proposicao,0.25,bill,PL,,
CP:2234232,PL 6459/2019,,Proposicao,0.25,bill,PL,,
CP:2234233,PL 6460/2019,,Proposicao,0.25,bill,PL,,
CP:2234336,PL 6462/2019,,Proposicao,0.0,bill,PL,,
CP:2234339,PL 6464/2019,,Proposicao,0.25,bill,PL,,
CP:2234341,PL 6465/2019,,Proposicao,0.25,bill,PL,,
CP:2234343,PL 6466/2019,,Proposicao,0.0,bill,PL,,
CP:2234364,PEC 227/2019,,Proposicao,0.25,bill,PEC,,
CP:2234368,PL 6472/2019,,Proposicao,0.0,bill,PL,,
CP:2234380,PL 6474/2019,,Proposicao,0.25,bill,PL,,
CP:2234382,PL 6475/2019,,Proposicao,0.0,bill,PL,,
CP:2234427,PL 6477/2019,,Proposicao,0.25,bill,PL,,
CP:2234440,PL 6480/2019,,Proposicao,0.0,bill,PL,,
CP:2234441,PL 6481/2019,,Proposicao,0.25,bill,PL,,
CP:2234448,PL 6483/2019,,Proposicao,0.0,bill,PL,,
CP:2234451,PL 6484/2019,,Proposicao,0.25,bill,PL,,
CP:2234452,PL 6486/2019,,Proposicao,0.25,bill,PL,,
CP:2234453,PL 6487/2019,,Proposicao,1.0,bill,PL,,
CP:2234470,PL 6488/2019,,Proposicao,0.25,bill,PL,,
CP:2234475,PL 6489/2019,,Proposicao,0.0,bill,PL,,
CP:2234476,PL 6490/2019,,Proposicao,0.25,bill,PL,,
CP:2234477,PL 6491/2019,,Proposicao,0.25,bill,PL,,
CP:2234516,PL 6492/2019,,Proposicao,0.25,bill,PL,,
CP:2234555,PL 6495/2019,,Proposicao,1.0,bill,PL,,
CP:2234556,PL 6496/2019,,Proposicao,0.25,bill,PL,,
